CWNS_NUM,2012_FLOW_MM3,2012_FLOW_MWH,2012_EFFLUENT_A_MWH,2012_EFFLUENT_B_MWH,2012_CONFIGURATION_A_T_ELEC_USE_MWH,2012_CONFIGURATION_A_T_ELEC_GEN_MWH,2012_CONFIGURATION_A_T_ENERGY_USE_MJ,2012_CONFIGURATION_A_BP_ELEC_USE_MWH,2012_CONFIGURATION_A_BP_ELEC_GEN_MWH,2012_CONFIGURATION_A_BP_ENERGY_USE_MJ,2012_CONFIGURATION_B_T_ELEC_USE_MWH,2012_CONFIGURATION_B_T_ELEC_GEN_MWH,2012_CONFIGURATION_B_T_ENERGY_USE_MJ,2012_CONFIGURATION_B_BP_ELEC_USE_MWH,2012_CONFIGURATION_B_BP_ELEC_GEN_MWH,2012_CONFIGURATION_B_BP_ENERGY_USE_MJ,2012_UPL_MWH,2012_UPE_MWH,2012_BIOGAS_A_MWH,2012_BIOGAS_B_MWH,2012_BIOGAS_C_MWH,2012_REGRESSION_MJ
01000014001,7.212346501521735,4543.778295958693,5125.815610661236,3511.4679000000006,3344.18256,0.0,12039057.216,2159.2764899999997,0.0,7773395.364,3344.18256,0.0,12039057.216,2159.2764899999997,0.0,7773395.364,10632.873953333436,7237.118106151674,0.0,0.0,0.0,47275906.822608255
01000014002,5.167466650515573,4082.2986539073027,3672.519230627016,2515.8793000000005,1752.10585,0.0,6307581.0600000005,1254.66341,0.0,4516788.276,1752.10585,0.0,6307581.0600000005,1254.66341,0.0,4516788.276,5477.514649546508,3762.625659148585,0.0,0.0,0.0,15115771.097756833
01000015001,0.0911905879502748,79.3358115167391,50.112661313121755,32.13606,,,,,,,0.3061589434827,0.0,306.1589434827,0.3061589434827,0.0,306.1589434827,0.8444248444195447,17.22622734063413,0.0,0.0,0.0,669499.204022473
01000016001,2.0725133625062457,1803.0866253804338,1472.935520304953,1009.0425,773.01525,0.0,2782854.9,518.97525,0.0,1868310.9,773.01525,0.0,2782854.9,518.97525,0.0,1868310.9,1531.5873748921156,826.8151066634616,0.0,0.0,0.0,11802629.955060173
01000016002,0.34541889375104096,300.5144375634057,189.82068679212784,121.7275,,,,,,,179.03678145,0.0,701563.66322,120.21366927857143,0.0,487081.20936375,160.61978559423406,130.95802201785202,0.0,0.0,0.0,2795561.675818272
01000017001,1.2435080175037474,1081.8519752282602,683.3544724516603,438.219,,,,,,,597.49449822,0.0,2356292.693592,403.83647194499986,0.0,1649334.499002,807.0367033599321,824.6248683244249,0.0,0.0,0.0,11085123.139284702
01000021001,4.835864512514573,3820.332964886513,2657.4896150897894,1704.1849999999995,1639.6712499999999,0.0,5902816.499999999,1174.1502499999997,0.0,4226940.899999999,1639.6712499999999,0.0,5902816.499999999,1174.1502499999997,0.0,4226940.899999999,5127.2737080387005,2601.2734928853165,0.0,0.0,0.0,20231836.559750423
01000023001,1.6994609572551214,1478.5310328119556,933.9177790172689,598.8992999999999,,,,,,,5.7056894012685,0.0,5705.6894012685,5.7056894012685,0.0,5705.6894012685,805.5444937389275,644.3134683278317,0.0,0.0,0.0,9505750.78678174
01000023002,0.20310630952561207,176.70248928728253,111.61456383377117,71.57576999999999,,,,,,,0.68189946502965,0.0,681.8994650296501,0.68189946502965,0.0,681.8994650296501,,38.367506349594194,0.0,0.0,0.0,2202766.5918997894
01000023390,0.06908377875020819,60.10288751268113,49.09785067683176,33.634750000000004,,,,,,,0.23193859354750002,0.0,231.9385935475,0.23193859354750002,0.0,231.9385935475,,13.050172227753128,0.0,0.0,0.0,1159181.6490022938
01000027001,1.0224399255030814,889.5227351876808,726.6481900171102,497.79430000000013,,,,,,,675.49309,0.0,2600587.6240000003,407.9050200000001,0.0,1629221.5920000002,730.7991611525825,860.3622618309284,0.0,0.0,0.0,13428101.26504353
01000027002,0.5181283406265614,450.77165634510845,284.73103018819177,182.59125,,,,,,,342.3106875,0.0,1317865.3499999999,206.708625,0.0,825619.0499999999,297.4056675196463,221.76166757832016,0.0,0.0,0.0,6851809.682536145
01000028001,0.06908377875020819,60.10288751268113,49.09785067683176,33.634750000000004,,,,,,,0.23193859354750002,0.0,231.9385935475,0.23193859354750002,0.0,231.9385935475,0.6217540087518737,13.050172227753128,0.0,0.0,0.0,793457.0300269475
01000029001,0.6908377875020819,601.0288751268114,379.6413735842557,243.455,,,,,,,2.319385935475,0.0,2319.385935475,2.319385935475,0.0,2319.385935475,6.397157912269278,130.5017222775313,0.0,0.0,0.0,4768158.2811723845
01000031001,0.4559529397513741,396.67905758369545,250.56330656560877,160.6803,,,,,,,1.5307947174135002,0.0,1530.7947174135002,1.5307947174135002,0.0,1530.7947174135002,4.103576457762367,86.13113670317067,0.0,0.0,0.0,1669807.034790113
01000032001,0.27633511500083274,240.41155005072451,151.8565494337023,97.382,,,,,,,0.9277543741900001,0.0,927.75437419,0.9277543741900001,0.0,927.75437419,2.558863164907711,52.20068891101251,0.0,0.0,0.0,1512173.8387337443
01000034001,0.8690739366776191,756.0943249095286,477.5888479689937,306.26639,,,,,,,2.9177875068275503,0.0,2917.7875068275503,2.9177875068275503,0.0,2917.7875068275503,7.821665430098572,164.17116662513436,0.0,0.0,0.0,7154617.787839851
01000035001,0.1879078782005663,163.47985403449266,103.26245361491755,66.21976,,,,,,,0.6308729744492,0.0,630.8729744492,0.6308729744492,0.0,630.8729744492,89.06833426706842,71.2411639777115,0.0,0.0,0.0,1575398.461760996
01000036001,1.3208818497039807,1149.167209242463,725.8743062930969,465.48596,,,,,,,4.434665908628201,0.0,4434.665908628201,4.434665908628201,0.0,4434.665908628201,0.343429280923035,249.51929299463984,0.0,0.0,0.0,8454181.704302115
01000037001,0.48358645125145727,420.7202125887678,265.748961508979,170.41849999999997,,,,,,,1.6235701548325,0.0,1623.5701548324998,1.6235701548325,0.0,1623.5701548324998,4.352278061263116,91.35120559427189,0.0,0.0,0.0,4103812.787928538
01000037002,0.05803037415017488,50.48642551065215,31.88987538107748,20.450219999999998,,,,,,,0.19482841857990002,0.0,194.82841857990002,0.19482841857990002,0.0,194.82841857990002,0.5222733673515739,10.962144671312627,0.0,0.0,0.0,912018.5816090064
01000038001,0.4172660236512574,363.021440576594,229.30338964489042,147.04681999999997,,,,,,,1.4009091050268998,0.0,1400.9091050268999,1.4009091050268998,0.0,1400.9091050268999,,78.8230402556289,0.0,0.0,0.0,3079155.962272214
01000039001,0.3316021380009993,288.4938600608694,182.22785932044272,116.85839999999999,,,,,,,1.2141359999999999,0.0,1214.136,1.2141359999999999,0.0,1214.136,65.98882546219886,62.640826693215004,0.0,0.0,0.0,2219735.2361362423
01000040001,0.5195100162015657,451.97371409536214,369.2158370897749,252.93332000000004,,,,,,,1.9021464000000003,0.0,1902.1464000000003,1.9021464000000003,0.0,1902.1464000000003,129.0982390260891,139.3137821607135,0.0,0.0,0.0,4485151.3315395005
01000041001,0.39239586330118253,341.3844010720288,215.63630019585722,138.28243999999998,,,,,,,203.3857837272,0.0,796976.32141792,136.56272830045714,0.0,553324.2538372199,182.5660993595082,148.76831301227986,0.0,0.0,0.0,2992375.9031991293
01000043001,3.96540890026195,3132.6730312069403,2179.1414843736275,1397.4316999999996,,,,,,,1522.98831937,0.0,6137476.699732,1195.4280392449998,0.0,4927042.7008330505,2223.6426949108914,3043.464424731235,0.0,0.0,0.0,16560591.4959732
01000044001,3.4541889375104096,2728.809260633224,2454.892533841588,1681.7375,,,,,,,1288.35875,0.0,4638091.5,864.95875,0.0,3113851.5,1606.1978559423403,1309.58022017852,0.0,0.0,0.0,20551578.456273012
01000045001,24.34512363157337,10955.305634208016,17302.082578515514,11852.885900000001,9080.35247,0.0,32689268.892,6096.229270000001,0.0,21946425.372,9080.35247,0.0,32689268.892,6096.229270000001,0.0,21946425.372,18362.55295035053,9876.337496606,0.0,0.0,0.0,151408472.0824812
01000046001,2.556099813757703,2223.8068379692018,1816.6204750427753,1244.48575,866.683375,0.0,3120060.15,620.6222750000001,0.0,2234240.19,866.683375,0.0,3120060.15,620.6222750000001,0.0,2234240.19,1889.6223483185197,1505.9716220568419,0.0,0.0,0.0,14691744.100537647
01000046002,0.0027633511500083276,2.404115500507245,1.5185654943370228,0.9738199999999999,,,,,,,1.4322942516000001,0.0,5612.50930576,0.9617093542285714,0.0,3896.6496749099997,1.2849582847538725,1.0476641761428158,0.0,0.0,0.0,27561.33762926416
01000048001,0.08842723680026648,76.93169601623184,48.59409581878473,31.162239999999997,32.981984,0.0,118735.14239999998,22.142944,0.0,79714.5984,32.981984,0.0,118735.14239999998,22.142944,0.0,79714.5984,65.370719076965,35.27744455097436,0.0,0.0,0.0,1109438.0095498103
01000049002,5.692503369017155,3586.277122480808,4045.6628957709368,2771.5034,2888.7998000000002,0.0,10869616.780000001,1869.5241599999997,0.0,7177817.856,2888.7998000000002,0.0,10869616.780000001,1869.5241599999997,0.0,7177817.856,9388.418106385232,7216.018807955422,0.0,0.0,0.0,38276250.273293264
01000049005,8.041351846524234,5066.051663310268,5714.989818783218,3915.0849000000007,3728.5713600000004,0.0,13422856.896000002,2407.46919,0.0,8666889.084,3728.5713600000004,0.0,13422856.896000002,2407.46919,0.0,8666889.084,12301.338400738914,9118.489334178488,0.0,0.0,0.0,56301542.50240726
01000050001,0.13816755750041637,120.20577502536226,98.19570135366352,67.26950000000001,,,,,,,71.61471258,0.0,280625.46528799995,48.085467711428564,0.0,194832.48374549998,64.28383780264373,52.38320880714079,0.0,0.0,0.0,919595.4148074355
01000051001,0.05526702300016655,48.0823100101449,30.371309886740455,19.476399999999998,,,,,,,0.18555087483800004,0.0,185.55087483800003,0.18555087483800004,0.0,185.55087483800003,0.5117726329815423,10.440137782202502,0.0,0.0,0.0,600447.588735281
01000054002,0.8704556122526231,757.2963826597822,618.6329185280802,423.79785,295.14082499999995,0.0,1062506.97,211.34704499999998,0.0,760849.3619999998,295.14082499999995,0.0,1062506.97,211.34704499999998,0.0,760849.3619999998,922.6829489877806,492.14663399300446,0.0,0.0,0.0,4974650.286821834
01000054003,0.6217540087518737,540.9259876141301,341.67723622583014,219.1095,,,,,,,2.0874473419275,0.0,2087.4473419275,2.0874473419275,0.0,2087.4473419275,,117.45155004977816,0.0,0.0,0.0,5208684.629205175
01000054004,1.6580106900049967,1442.4693003043471,911.1392966022138,584.292,,,,,,,5.56652624514,0.0,5566.52624514,5.56652624514,0.0,5566.52624514,786.3281498417698,628.5985056856896,0.0,0.0,0.0,9397182.948756184
01000055004,0.23073982102569537,200.74364429235496,126.80021877714141,81.31397,,,,,,,0.7746749024486502,0.0,774.6749024486502,0.7746749024486502,0.0,774.6749024486502,2.0766583892312585,43.58757524069546,0.0,0.0,0.0,2983007.3559436137
01000057001,2.5422830580076616,2211.7862604666657,1397.0802547900612,895.9144,,,,,,,1221.544307472,0.0,4817309.5068992,825.621231532,0.0,3371972.7535152,1650.6026982420547,1685.8997307966022,0.0,0.0,0.0,17503251.322070275
01000058001,3.4541889375104096,2728.809260633224,1898.2068679212784,1217.2749999999999,,,,,,,11.596929677375002,0.0,11596.929677375001,11.596929677375002,0.0,11596.929677375001,1170.970049816029,1309.58022017852,0.0,0.0,0.0,17829887.316972923
01000060001,0.20725133625062458,180.3086625380434,113.89241207527672,73.0365,,,,,,,0.6958157806425,0.0,695.8157806425,0.6958157806425,0.0,695.8157806425,98.23713338279606,78.5748132107112,0.0,0.0,0.0,2204271.2680640975
01000061001,1.8265751101555048,1589.120345835289,1003.7717917567721,643.69502,,,,,,,946.7465003076002,0.0,3709868.65110736,635.6898831450858,0.0,2575685.43511551,1169.4829800281636,1175.0886130075482,0.0,0.0,0.0,13256344.426111896
01000062001,2.0725133625062457,1803.0866253804338,1472.935520304953,1009.0425,,,,,,,1169.7885,0.0,4553426.100000001,785.93625,0.0,3155242.5,2207.226731069152,2028.7085895079717,0.0,0.0,0.0,13832520.588245416
01000064001,0.19343458050058293,168.28808503550715,106.2995846035916,68.1674,,,,,,,0.649428061933,0.0,649.428061933,0.649428061933,0.0,649.428061933,,36.540482237708765,0.0,0.0,0.0,1568912.376685989
01000065001,2.0725133625062457,1803.0866253804338,1472.935520304953,1009.0425,,,,,,,1074.2206887,0.0,4209381.97932,721.2820156714286,0.0,2922487.2561825,982.9101873022121,826.8151066634616,0.0,0.0,0.0,18958715.099504985
01000067001,7.454139727147464,4696.108028102902,4096.330420974119,2626.87945,2527.4361125,0.0,9098770.005,1809.8687424999998,0.0,6515527.472999999,2527.4361125,0.0,9098770.005,1809.8687424999998,0.0,6515527.472999999,7903.326187105369,4009.6772840332246,0.0,0.0,0.0,32306903.431301527
01000067002,3.5136009872355887,2775.744779916115,1930.8560260495244,1238.21213,1072.1580444999997,0.0,3859768.9602,826.3720084999999,0.0,2974939.2306,1072.1580444999997,0.0,3859768.9602,826.3720084999999,0.0,2974939.2306,2059.8837147767363,1248.5583427118315,0.0,0.0,0.0,17541403.705826957
01000068001,0.06908377875020819,60.10288751268113,13.688991795118334,9.745499999999998,,,,,,,0.252945,0.0,252.94499999999996,0.252945,0.0,252.94499999999996,13.765633753766483,13.050172227753128,0.0,0.0,0.0,793457.0300269475
01000070001,0.497403207001499,432.7407900913041,273.3417889806641,175.28759999999997,,,,,,,1.6699578735420002,0.0,1669.9578735420002,1.6699578735420002,0.0,1669.9578735420002,4.476628863013491,93.96124003982253,0.0,0.0,0.0,3192894.7220349954
01000071001,0.13816755750041637,120.20577502536226,75.92827471685115,48.691,,,,,,,0.46387718709500003,0.0,463.877187095,0.46387718709500003,0.0,463.877187095,66.7349302727011,81.40387146253197,0.0,0.0,0.0,1095374.3483239522
01000072001,0.37305240525112426,324.5555925684781,265.1283936548915,181.62765000000002,,,,,,,193.35972396600002,0.0,757688.7562776001,129.83076282085716,0.0,526047.70611285,173.4693684417728,141.43466377928016,0.0,0.0,0.0,3161998.5735074272
01000073001,1.2158745060036642,1057.8108202231879,668.16881750829,428.48079999999993,,,,,,,4.266975623217999,0.0,4266.975623218,4.266975623217999,0.0,4266.975623218,818.2835425404661,460.97223750283905,0.0,0.0,0.0,9209466.583300015
01000074001,2.0725133625062457,1803.0866253804338,1472.935520304953,1009.0425,,,,,,,1074.2206887,0.0,4209381.97932,721.2820156714286,0.0,2922487.2561825,824.3629150704843,1179.9910973816302,0.0,0.0,0.0,15916337.189036626
01000075001,0.3136403555259452,272.8671093075723,172.3571836072521,110.52856999999999,,,,,,,1.0530012147056502,0.0,1053.0012147056502,1.0530012147056502,0.0,1053.0012147056502,2.822763199733507,59.247781913999205,0.0,0.0,0.0,1815868.379177432
01000076101,0.005526702300016655,4.80823100101449,3.0371309886740456,1.9476399999999998,,,,,,,0.0185550874838,0.0,18.5550874838,0.0185550874838,0.0,18.5550874838,,1.0440137782202503,0.0,0.0,0.0,245042.1951243261
01000078001,0.45871629090138244,399.08317308420277,252.0818720599458,161.65412000000003,,,,,,,1.5400722611554,0.0,1540.0722611554002,1.5400722611554,0.0,1540.0722611554002,4.1284466181124415,86.65314359228078,0.0,0.0,0.0,3217850.7258929918
01000079001,2.7357176385082447,2380.074345502173,1944.274886802538,1331.9361000000004,,,,,,,1050.7027429800003,0.0,4234217.374728001,824.7203894442857,0.0,3399144.441689701,1382.2486940326758,1749.1246193336158,0.0,0.0,0.0,10920500.354040926
01000080001,2.1277803855064126,1851.1689353905788,1169.2954306395077,749.8414,,,,,,,1102.8665737320002,0.0,4321632.165435201,740.5162027560002,0.0,3000420.2496807002,1126.6597141256457,1121.5117218331238,0.0,0.0,0.0,17663799.21027473
01000083001,2.236932755931741,1946.1314976606147,1229.2787676658197,788.30729,,,,,,,1438.060650664,0.0,11002780.586640399,1047.656195726175,0.0,9811449.8472961,1164.9051019790136,1347.4786479246286,0.0,0.0,0.0,17072262.303742796
01000083002,1.2048211014036307,1048.1943582211588,662.094555530942,424.58552,,,,,,,774.545328832,0.0,5926142.4777951995,564.2718978834,0.0,5284486.885016799,627.1093832805898,725.7574928908438,0.0,0.0,0.0,8621967.664939864
01000085001,19.619793165059125,10398.490377481337,13943.78959222022,9552.269,,,,,,,8598.23419,0.0,30953643.083999995,5678.939057142857,0.0,20444180.603492998,14327.550156716077,11284.620807875172,0.0,0.0,0.0,123593687.7470288
01000085002,1.3264085520039972,1153.9754402434776,942.6787329951698,645.7872,,,,,,,687.501240768,0.0,2694004.4667648,461.6204900297143,0.0,1870391.8439568,849.2463395060794,853.3169958299894,0.0,0.0,0.0,12932368.022452926
01000085003,8.290053450024983,5222.733673515739,5891.742081219812,4036.17,2529.6689999999994,0.0,9106808.4,1949.7569999999998,0.0,7019125.199999999,3081.3628499999995,0.0,11092906.26,2174.654357142857,0.0,7828755.685245,7720.195175870266,4866.710381039626,0.0,0.0,0.0,29845139.184504244
01000085005,11.205388913283768,5938.856124040397,7963.67137978211,5455.556449999999,,,,,,,5384.089311737998,0.0,21232815.272256795,3639.015319415499,0.0,14862336.4298958,7275.210805838619,7171.744962082089,0.0,0.0,0.0,61721868.89220956
01000085007,1.5198431325045805,1322.263525278985,1080.152714890299,739.9645000000003,,,,,,,787.7618383800001,0.0,3086880.1181680006,528.9401448257144,0.0,2143157.3212005002,501.54823372651157,576.2152968785489,0.0,0.0,0.0,13777846.900557678
01000086001,0.06908377875020819,60.10288751268113,37.964137358425575,24.3455,,,,,,,0.23193859354750002,0.0,231.9385935475,0.23193859354750002,0.0,231.9385935475,,13.050172227753128,0.0,0.0,0.0,1005951.7384409172
01000086101,0.05526702300016655,48.0823100101449,30.371309886740455,19.476399999999998,,,,,,,0.18555087483800004,0.0,185.55087483800003,0.18555087483800004,0.0,185.55087483800003,,10.440137782202502,0.0,0.0,0.0,514814.0603060172
01000088001,4.1450267250124915,3274.571112759869,2277.848241505534,1460.73,1405.4324999999997,0.0,5059557.0,1006.4145,0.0,3623092.1999999997,1405.4324999999997,0.0,5059557.0,1006.4145,0.0,3623092.1999999997,3835.2274275850577,2343.5553999666877,0.0,0.0,0.0,16981961.048420575
01000088200,0.26113668367578696,227.18891479793467,185.58987555842407,127.13935500000001,,,,,,,0.8767278836095501,0.0,876.7278836095501,0.8767278836095501,0.0,876.7278836095501,,49.32965102090683,0.0,0.0,0.0,2901783.604964384
01000089001,0.06908377875020819,60.10288751268113,37.964137358425575,24.3455,,,,,,,35.80735629,0.0,140312.73264399997,24.042733855714282,0.0,97416.24187274999,12.107623063761487,31.302161356994677,0.0,0.0,0.0,793457.0300269475
01000093001,0.3592356495010826,312.5350150659419,255.30882351952516,174.90070000000003,,,,,,,172.609521708,0.0,680706.7781488,116.66386967299998,0.0,476474.4108228,233.2373377950729,306.5604092746392,0.0,0.0,0.0,3872954.533700109
01000094001,2.6528171040079944,2307.950880486955,1457.8228745635417,934.8671999999999,989.4595199999999,0.0,3562054.2719999994,664.28832,0.0,2391437.952,989.4595199999999,0.0,3562054.2719999994,664.28832,0.0,2391437.952,1960.4318398619077,1058.323336529231,0.0,0.0,0.0,14825455.004716298
01000098001,0.20725133625062458,180.3086625380434,113.89241207527672,73.0365,,,,,,,0.6958157806425,0.0,695.8157806425,0.6958157806425,0.0,695.8157806425,1.865262026255621,39.15051668325939,0.0,0.0,0.0,2223566.4404378417
01000100001,0.4559529397513741,396.67905758369545,324.0458144670896,221.98935,,,,,,,257.35346999999996,0.0,1001753.742,172.90597499999998,0.0,694153.35,38.755999878866795,216.23131501578516,0.0,0.0,0.0,3224355.885146348
01000101001,0.32469376012597845,282.48357130960125,178.43144558460014,114.42384999999997,,,,,,,1.09011138967325,0.0,1090.11138967325,1.09011138967325,0.0,1090.11138967325,2.922243841133806,61.3358094704397,0.0,0.0,0.0,2031837.1020938598
01000102001,8.290053450024983,5222.733673515739,4555.696483011068,2921.46,,,,,,,4140.0897048,0.0,16273072.93728,2788.685604492857,0.0,11342756.175705,,1366.7089473903366,0.0,0.0,0.0,41452525.224729486
01000103001,0.023488484775070786,20.434981754311583,16.693269230122798,11.435815000000002,,,,,,,12.1745011386,0.0,47706.32909896,8.174529510942858,0.0,33121.522236735,10.928252426449435,8.905145497213937,0.0,0.0,0.0,807490.2650521266
01000104004,0.7986084823524067,694.7893796465938,567.5711538241751,388.81771000000003,,,,,,,306.720295678,0.0,1236049.3144408,240.75170964585712,0.0,992275.4986346702,147.15159895825448,529.5924154350196,0.0,0.0,0.0,4164676.645333123
01000109001,0.8980891237527064,781.3375376648547,493.5337856595324,316.4915,,,,,,,465.49563177,0.0,1824065.5243719998,312.55554012428576,0.0,1266411.1443457499,575.0105423739079,577.7667159265553,0.0,0.0,0.0,5918681.468013004
01000110001,20.17246339506079,10691.40559938222,11085.528108660266,7108.886,7524.0151,0.0,27086454.36,5051.3591,0.0,18184892.76,7524.0151,0.0,27086454.36,5051.3591,0.0,18184892.76,14912.69528943264,8167.582609947306,0.0,0.0,0.0,116940433.6537327
01000110002,14.633326014869098,7755.662787880622,10399.906730366502,7124.512744999999,4465.287396499999,0.0,16075034.627400002,3441.6460644999993,0.0,12389925.8322,4465.287396499999,0.0,16075034.627400002,3441.6460644999993,0.0,12389925.8322,10173.966245097889,10285.855714172716,0.0,0.0,0.0,67650681.89037701
01000110003,2.0725133625062457,1803.0866253804338,1138.924120752767,730.365,702.7162499999998,0.0,2529778.5,503.20725,0.0,1811546.0999999999,702.7162499999998,0.0,2529778.5,503.20725,0.0,1811546.0999999999,2197.403017730872,1171.7776999833438,0.0,0.0,0.0,10043644.353560928
01000111002,0.3592356495010826,312.5350150659419,255.30882351952516,174.90070000000003,,,,,,,186.198252708,0.0,729626.2097488,125.02221604971427,0.0,506564.4577383,167.04457701800345,136.19634289856606,0.0,0.0,0.0,2871957.8286844334
01000114001,1.3954923307542053,1214.0783277561586,991.7765836720015,679.4219499999999,,,,,,,723.308597058,0.0,2834317.1994088,485.6632238854286,0.0,1967808.0858295497,649.2667618067017,529.070408952122,0.0,0.0,0.0,8017040.542786085
01000115001,0.2058696606756204,179.10660478778976,113.1331293281082,72.54959,,,,,,,0.6911770087715501,0.0,691.17700877155,0.6911770087715501,0.0,691.17700877155,1.9063530578562446,38.88951323870432,0.0,0.0,0.0,2197422.8597336374
01000121001,0.5526702300016655,480.82310010144903,392.7828054146541,269.07800000000003,,,,,,,2.02356,0.0,2023.5599999999997,2.02356,0.0,2023.5599999999997,109.98137577033145,104.40137782202503,0.0,0.0,0.0,2602234.4670383283
01000123001,3.4541889375104096,2728.809260633224,2454.892533841588,1681.7375,,,,,,,1904.2050000000002,0.0,7425450.5,1234.7037499999997,0.0,4988053.5,4145.924814136244,3381.1809825132864,0.0,0.0,0.0,26048137.95765574
01000124001,0.0911905879502748,79.3358115167391,64.80916289341792,44.397870000000005,,,,,,,0.3061589434827,0.0,306.1589434827,0.3061589434827,0.0,306.1589434827,8.57191526732583,43.24626300315703,0.0,0.0,0.0,848850.8518735062
01000125001,0.41450267250124917,360.6173250760868,294.58710406099055,201.80850000000004,,,,,,,214.84413774000004,0.0,841876.3958640001,144.25640313428573,0.0,584497.4512364999,192.8515134079312,157.1496264214224,0.0,0.0,0.0,3549187.1406806177
01000127002,1.3816755750041638,1202.0577502536228,981.9570135366353,672.695,,,,,,,663.8827757999999,0.0,2618102.99288,448.7071910499999,0.0,1832593.88778,710.5404812016413,916.2498536938056,0.0,0.0,0.0,14512173.336011387
